game_id	player_id	sector_id	tic	pos_x	pos_y	mom_x	mom_y	angle	fov	health	armor	ammo
7	4	147	570	1268.19	-657.27	0.92	-7.05	100.16	90.00	170	93	189
7	4	147	571	1269.31	-663.00	1.12	-5.73	100.31	90.00	170	93	189
7	4	147	572	1271.31	-668.14	1.99	-5.14	100.28	90.00	170	93	189
7	4	147	573	1273.52	-675.20	2.22	-7.07	97.13	90.00	170	93	189
7	4	147	574	1276.40	-683.20	2.88	-8.00	101.00	90.00	170	93	189
7	4	147	575	1280.45	-691.20	4.04	-8.00	98.78	90.00	170	93	189
7	4	147	576	1285.40	-699.20	4.95	-8.00	99.07	90.00	170	93	189
7	4	147	577	1291.14	-707.20	5.74	-8.00	97.02	90.00	170	93	189
7	4	147	578	1295.31	-714.45	4.17	-7.25	100.07	90.00	170	93	189
7	4	147	579	1300.01	-719.90	4.71	-5.45	103.12	90.00	170	93	189
7	4	147	580	1306.02	-724.03	6.00	-4.13	107.83	90.00	170	93	189
7	4	147	581	1313.89	-728.23	7.87	-4.20	112.53	90.00	170	93	189
7	4	147	582	1320.55	-731.77	6.66	-3.54	113.54	90.00	170	93	189
7	4	147	583	1326.74	-736.74	6.19	-4.98	111.69	90.00	170	93	189
7	4	147	584	1331.38	-743.62	4.65	-6.88	116.77	90.00	170	93	189
7	4	146	585	1335.99	-751.41	4.61	-7.79	121.04	90.00	170	93	189
7	4	146	586	1338.86	-758.87	2.87	-7.46	125.74	90.00	170	93	189
7	4	146	587	1342.86	-765.36	4.00	-6.49	126.03	90.00	170	93	189
7	4	146	588	1346.16	-770.62	3.30	-5.26	127.47	90.00	170	93	189
7	4	146	589	1350.37	-773.95	4.21	-3.33	131.43	90.00	170	93	189
7	4	146	590	1355.27	-778.08	4.90	-4.12	126.13	90.00	170	93	189
7	4	146	591	1358.36	-780.96	3.09	-2.88	123.33	90.00	170	93	189
7	4	146	592	1360.96	-785.50	2.60	-4.54	129.19	90.00	170	93	189
7	4	146	593	1362.09	-790.23	1.13	-4.73	129.14	90.00	170	93	189
7	4	146	594	1361.90	-794.66	-0.19	-4.44	129.99	90.00	170	93	189
7	4	146	595	1360.59	-798.29	-1.31	-3.63	126.79	90.00	170	93	189
7	4	146	596	1358.14	-800.80	-2.44	-2.51	132.39	90.00	170	93	189
7	4	146	597	1357.67	-804.03	-0.47	-3.23	131.56	90.00	170	93	189
7	4	146	598	1358.26	-806.32	0.58	-2.29	132.78	90.00	170	93	189
7	4	146	599	1359.57	-809.79	1.31	-3.47	127.17	90.00	170	93	189
7	4	146	600	1359.46	-815.17	-0.11	-5.38	125.24	90.00	170	93	189
7	4	146	601	1358.65	-818.58	-0.81	-3.41	124.35	90.00	170	93	189
7	4	146	602	1358.43	-822.12	-0.22	-3.54	125.66	90.00	165	88	189
7	4	146	603	1360.12	-825.81	1.69	-3.69	123.73	90.00	162	86	189
7	4	146	604	1361.76	-829.82	1.64	-4.01	123.91	90.00	162	86	189
7	4	146	605	1364.09	-832.50	2.33	-2.69	125.57	90.00	162	86	189
7	4	146	606	1365.14	-834.46	1.05	-1.95	130.54	90.00	162	86	189
7	4	146	607	1367.52	-835.21	2.37	-0.75	129.49	90.00	159	84	189
7	4	146	608	1370.90	-834.43	3.38	0.78	127.01	90.00	159	84	189
7	4	146	609	1375.98	-835.41	5.09	-0.99	123.13	90.00	159	84	189
7	4	146	610	1382.55	-836.72	6.56	-1.31	122.15	90.00	159	84	189
7	4	146	611	1390.55	-837.71	8.00	-0.99	117.93	90.00	159	84	189
7	4	146	612	1398.55	-836.87	8.00	0.84	122.13	90.00	159	84	189
7	4	146	613	1406.55	-836.10	8.00	0.78	122.65	90.00	159	84	189
7	4	146	614	1414.55	-835.69	8.00	0.41	124.02	90.00	159	84	189
7	4	146	615	1422.55	-836.01	8.00	-0.32	126.98	90.00	159	84	189
7	4	146	616	1430.25	-836.23	7.70	-0.22	132.52	90.00	159	84	189
7	4	146	617	1437.56	-837.63	7.31	-1.40	128.52	90.00	159	84	189
7	4	146	618	1444.34	-840.15	6.78	-2.53	123.61	90.00	159	84	189
7	4	146	619	1451.97	-844.40	7.63	-4.25	126.37	90.00	159	84	189
7	4	146	620	1458.61	-849.06	6.64	-4.66	121.64	90.00	159	84	189
7	4	146	621	1466.61	-852.83	8.00	-3.77	126.65	90.00	159	84	189
7	4	146	622	1474.61	-857.51	8.00	-4.68	123.27	90.00	159	84	189
7	4	146	623	1482.61	-860.58	8.00	-3.07	124.75	90.00	159	84	189
7	4	146	624	1490.61	-863.03	8.00	-2.45	126.45	90.00	159	84	189
7	4	146	625	1498.61	-863.52	8.00	-0.49	132.38	90.00	159	84	189
7	4	159	626	1500.00	-862.25	-6.57	1.27	135.50	90.00	159	84	189
7	4	146	627	1492.86	-860.81	-7.14	1.44	132.83	90.00	159	84	189
7	4	146	628	1484.86	-857.63	-8.00	3.18	132.37	90.00	159	84	189
7	4	146	629	1477.07	-854.06	-7.80	3.56	130.57	90.00	159	84	189
7	4	146	630	1471.23	-849.95	-5.84	4.12	133.41	90.00	159	84	189
7	4	146	631	1464.06	-844.10	-7.17	5.85	136.78	90.00	159	84	189
7	4	146	632	1456.85	-840.11	-7.21	3.98	135.94	90.00	159	84	189
7	4	146	633	1451.44	-834.49	-5.41	5.62	138.99	90.00	159	84	189
7	4	146	634	1445.65	-827.96	-5.79	6.54	142.38	90.00	159	84	189
7	4	146	635	1440.55	-822.85	-5.10	5.11	148.35	90.00	159	84	189
7	4	146	636	1436.81	-816.54	-3.74	6.31	144.74	90.00	159	84	189
7	4	146	637	1434.35	-809.69	-2.46	6.85	142.70	90.00	159	84	189
7	4	146	638	1433.66	-801.69	-0.69	8.00	146.58	90.00	159	84	189
7	4	146	639	1432.20	-795.39	-1.45	6.30	143.17	90.00	159	84	189
7	4	146	640	1429.83	-787.45	-2.37	7.94	148.33	90.00	159	84	189
7	4	146	641	1428.99	-781.37	-0.84	6.08	145.98	90.00	159	84	189
7	4	146	642	1429.49	-775.82	0.50	5.56	144.83	90.00	159	84	189
7	4	146	643	1431.24	-769.51	1.76	6.31	149.67	90.00	159	84	189
7	4	146	644	1434.45	-763.29	3.21	6.22	145.28	90.00	159	84	189
7	4	146	645	1439.31	-756.46	4.86	6.83	146.62	90.00	159	84	189
7	4	146	646	1445.87	-750.97	6.56	5.49	150.25	90.00	159	84	189
7	4	147	647	1453.87	-745.65	8.00	5.32	147.57	90.00	159	84	189
7	4	147	648	1461.36	-738.57	7.49	7.08	146.01	90.00	159	84	189
7	4	147	649	1467.11	-732.68	5.74	5.89	146.73	90.00	159	84	189
7	4	147	650	1470.90	-727.72	3.79	4.96	147.15	90.00	159	84	189
7	4	147	651	1472.92	-724.26	2.02	3.46	146.27	90.00	159	84	189
7	4	147	652	1474.65	-719.86	1.73	4.40	141.99	90.00	159	84	189
7	4	147	653	1474.93	-715.75	0.27	4.10	142.05	90.00	159	84	189
7	4	147	654	1475.56	-710.74	0.63	5.02	145.20	90.00	159	84	189
7	4	147	655	1475.04	-705.73	-0.52	5.00	145.38	90.00	159	84	189
7	4	147	656	1476.02	-699.36	0.98	6.37	150.97	90.00	159	84	189
7	4	147	657	1477.93	-694.43	1.92	4.93	151.19	90.00	159	84	189
7	4	147	658	1481.24	-688.84	3.31	5.59	149.44	90.00	159	84	189
7	4	147	659	1482.93	-682.18	1.69	6.66	147.22	90.00	159	84	189
7	4	147	660	1485.46	-674.49	2.52	7.69	143.93	90.00	159	84	189
7	4	147	661	1487.51	-668.67	2.05	5.82	145.14	90.00	159	84	189
7	4	147	662	1487.99	-661.01	0.49	7.67	142.34	90.00	159	84	189
7	4	147	663	1487.24	-653.54	-0.75	7.46	143.50	90.00	159	84	189
7	4	147	664	1485.82	-647.50	-1.42	6.05	148.99	90.00	159	84	189
7	4	147	665	1482.98	-640.59	-2.84	6.90	153.99	90.00	159	84	189
7	4	147	666	1481.85	-633.70	-1.13	6.89	151.27	90.00	159	84	189
7	4	147	667	1479.99	-626.70	-1.86	7.00	150.71	90.00	159	84	189
7	4	147	668	1476.67	-620.99	-3.32	5.70	145.80	90.00	159	84	189
7	4	147	669	1475.12	-614.48	-1.55	6.52	143.22	90.00	159	84	189
7	4	147	670	1471.95	-609.27	-3.17	5.20	144.82	90.00	159	84	189
7	4	147	671	1470.44	-603.23	-1.51	6.05	144.06	90.00	159	84	189
7	4	147	672	1468.98	-598.85	-1.46	4.38	143.95	90.00	159	84	189
7	4	147	673	1468.43	-595.14	-0.56	3.71	145.30	90.00	159	84	189
7	4	147	674	1465.93	-592.47	-2.50	2.66	146.94	90.00	159	84	189
7	4	147	675	1462.67	-591.46	-3.25	1.01	145.27	90.00	159	84	189
7	4	147	676	1460.22	-591.77	-2.45	-0.31	139.96	90.00	159	84	189
7	4	147	677	1459.13	-591.22	-1.10	0.55	134.34	90.00	159	84	189
7	4	147	678	1456.06	-592.56	-3.06	-1.34	138.15	90.00	159	84	189
7	4	147	679	1454.99	-595.40	-1.08	-2.84	137.92	90.00	159	84	189
7	4	147	680	1454.61	-598.58	-0.38	-3.19	140.91	90.00	159	84	189
7	4	147	681	1454.28	-599.99	-0.33	-1.40	139.26	90.00	159	84	189
7	4	147	682	1452.45	-599.73	-1.83	0.25	135.85	90.00	159	84	189
7	4	147	683	1452.56	-597.96	0.11	1.77	141.45	90.00	159	84	189
7	4	147	684	1452.99	-597.23	0.43	0.73	136.94	90.00	159	84	189
7	4	147	685	1455.31	-595.89	2.32	1.34	139.35	90.00	159	84	189
7	4	147	686	1457.40	-594.90	2.09	0.98	140.88	90.00	159	84	189
7	4	147	687	1460.29	-593.67	2.88	1.24	139.26	90.00	159	84	189
7	4	147	688	1464.43	-594.04	4.15	-0.37	140.02	90.00	159	84	189
7	4	147	689	1467.64	-595.69	3.21	-1.66	141.05	90.00	159	84	189
7	4	147	690	1471.09	-595.58	3.44	0.11	143.72	90.00	159	84	189
7	4	147	691	1475.84	-594.57	4.75	1.01	143.59	90.00	159	84	189
7	4	147	692	1480.98	-594.60	5.14	-0.03	148.76	90.00	159	84	189
7	4	147	693	1485.67	-595.50	4.69	-0.90	144.95	90.00	159	84	189
7	4	147	694	1488.85	-594.77	3.18	0.73	149.95	90.00	159	84	189
7	4	147	695	1491.16	-592.55	2.31	2.23	148.40	90.00	159	84	189
7	4	147	696	1493.78	-592.01	2.63	0.54	150.12	90.00	159	84	189
7	4	147	697	1494.68	-591.95	0.90	0.06	148.63	90.00	155	80	189
7	4	147	698	1497.48	-590.87	2.79	1.08	142.94	90.00	155	80	188
7	4	160	699	1500.00	-589.46	-4.21	1.42	143.63	90.00	155	80	188
7	4	147	700	1493.96	-586.88	-6.04	2.58	141.61	90.00	155	80	188
7	4	147	701	1489.47	-586.19	-4.49	0.69	144.58	90.00	155	80	188
7	4	147	702	1486.04	-584.26	-3.42	1.93	150.11	90.00	155	80	188
7	4	147	703	1481.64	-581.65	-4.40	2.61	156.04	90.00	155	80	188
7	4	147	704	1476.29	-577.59	-5.34	4.06	158.75	90.00	155	80	188
7	4	147	705	1471.52	-572.16	-4.78	5.43	158.56	90.00	155	80	188
7	4	147	706	1465.25	-567.51	-6.27	4.65	153.44	90.00	155	80	188
7	4	147	707	1460.85	-564.54	-4.39	2.97	149.35	90.00	155	80	188
7	4	147	708	1457.19	-559.93	-3.66	4.61	149.73	90.00	155	80	188
7	4	147	709	1455.05	-555.14	-2.14	4.79	152.74	90.00	155	80	188
7	4	147	710	1451.35	-548.42	-3.69	6.72	157.72	90.00	155	80	188
7	4	147	711	1449.50	-542.45	-1.85	5.98	157.54	90.00	155	80	188
7	4	147	712	1447.01	-538.10	-2.49	4.34	156.75	90.00	155	80	188
7	4	147	713	1445.00	-534.12	-2.01	3.99	156.53	90.00	155	80	188
7	4	147	714	1441.77	-529.46	-3.23	4.66	161.15	90.00	155	80	188
7	4	147	715	1438.69	-524.09	-3.07	5.37	164.28	90.00	155	80	188
7	4	147	716	1433.82	-517.04	-4.88	7.05	164.63	90.00	155	80	188
7	4	147	717	1429.19	-510.61	-4.62	6.43	163.54	90.00	155	80	188
7	4	147	718	1424.11	-505.94	-5.09	4.67	165.69	90.00	155	80	188
7	4	147	719	1419.94	-502.84	-4.17	3.10	162.06	90.00	155	80	188
7	4	148	720	1416.94	-498.09	-3.00	4.74	158.18	90.00	155	80	188
7	4	148	721	1415.35	-494.71	-1.59	3.39	162.92	90.00	155	80	188
7	4	148	722	1415.74	-492.50	0.39	2.21	156.97	90.00	155	80	188
7	4	148	723	1417.27	-491.63	1.53	0.87	156.26	90.00	155	80	188
7	4	148	724	1419.36	-490.81	2.09	0.82	161.53	90.00	155	80	188
7	4	148	725	1421.45	-489.14	2.09	1.66	157.29	90.00	155	80	188
7	4	148	726	1424.23	-485.53	2.79	3.61	157.86	90.00	155	80	188
7	4	148	727	1428.72	-481.29	4.48	4.24	152.42	90.00	155	80	188
7	4	148	728	1431.56	-477.80	2.85	3.49	153.59	90.00	155	80	188
7	4	148	729	1436.11	-474.92	4.55	2.88	155.81	90.00	155	80	188
7	4	148	730	1441.79	-470.72	5.68	4.19	150.91	90.00	155	80	188
7	4	148	731	1445.83	-467.63	4.03	3.10	154.81	90.00	155	80	188
7	4	148	732	1451.50	-464.43	5.68	3.20	152.70	90.00	155	80	188
7	4	148	733	1455.74	-462.82	4.23	1.60	156.73	90.00	155	80	188
7	4	148	734	1461.42	-460.21	5.68	2.61	161.64	90.00	155	80	188
7	4	148	735	1467.62	-457.45	6.20	2.76	165.03	90.00	155	80	188
7	4	148	736	1473.46	-456.20	5.84	1.25	163.54	90.00	155	80	188
7	4	148	737	1478.07	-456.60	4.61	-0.40	158.62	90.00	155	80	188
7	4	148	738	1483.93	-455.33	5.86	1.27	162.92	90.00	155	80	188
7	4	148	739	1489.93	-453.70	6.00	1.63	167.50	90.00	155	80	188
7	4	148	740	1495.04	-451.19	5.11	2.51	165.95	90.00	155	80	188
7	4	148	741	1499.82	-448.23	4.78	2.96	167.83	90.00	155	80	188
7	4	161	742	1500.00	-446.32	-5.99	1.90	167.23	90.00	155	80	188
7	4	148	743	1495.76	-446.41	-4.24	-0.09	170.88	90.00	155	80	188
7	4	148	744	1490.79	-447.89	-4.97	-1.48	174.00	90.00	155	80	188
7	4	148	745	1487.15	-448.74	-3.64	-0.85	168.67	90.00	155	80	188
7	4	148	746	1484.90	-449.09	-2.24	-0.35	169.40	90.00	155	80	188
7	4	148	747	1484.58	-449.64	-0.32	-0.55	174.58	90.00	155	80	188
7	4	148	748	1482.86	-450.74	-1.73	-1.10	169.54	90.00	155	80	188
7	4	148	749	1481.33	-450.66	-1.53	0.08	167.82	90.00	155	80	188
7	4	148	750	1478.01	-449.34	-3.32	1.32	162.03	90.00	155	80	188
7	4	148	751	1473.62	-449.10	-4.39	0.23	159.90	90.00	155	80	188
7	4	148	752	1467.94	-448.76	-5.68	0.35	161.09	90.00	155	80	188
7	4	148	753	1463.19	-448.39	-4.75	0.36	159.58	90.00	155	80	188
7	4	148	754	1457.57	-448.80	-5.62	-0.40	161.71	90.00	155	80	188
7	4	148	755	1450.36	-450.29	-7.21	-1.49	162.82	90.00	155	80	188
7	4	148	756	1444.79	-452.68	-5.57	-2.39	160.94	90.00	155	80	188
7	4	148	757	1438.47	-454.01	-6.32	-1.33	162.29	90.00	155	80	188
7	4	148	758	1432.18	-453.64	-6.29	0.37	163.07	90.00	155	80	188
7	4	148	759	1425.81	-451.33	-6.38	2.31	158.36	90.00	155	80	188
7	4	148	760	1420.71	-448.82	-5.10	2.51	163.37	90.00	155	80	188
7	4	148	761	1416.32	-447.48	-4.39	1.34	157.62	90.00	155	80	188
7	4	148	762	1411.88	-444.80	-4.43	2.67	161.30	90.00	155	80	188
7	4	148	763	1408.79	-442.49	-3.10	2.31	158.36	90.00	155	80	188
7	4	148	764	1406.01	-440.25	-2.78	2.24	163.65	90.00	155	80	188
7	4	148	765	1403.45	-439.06	-2.55	1.19	169.09	90.00	155	80	188
7	4	148	766	1401.25	-438.49	-2.20	0.57	171.50	90.00	155	80	188
7	4	148	767	1399.07	-438.13	-2.19	0.36	176.47	90.00	155	80	188
7	4	148	768	1395.36	-437.40	-3.70	0.73	176.20	90.00	155	80	188
7	4	148	769	1391.05	-436.06	-4.31	1.34	175.48	90.00	155	80	188
7	4	148	770	1388.62	-432.86	-2.44	3.21	172.03	90.00	155	80	188
7	4	148	771	1385.50	-429.43	-3.12	3.43	168.35	90.00	155	80	188
7	4	148	772	1383.68	-427.70	-1.81	1.73	164.46	90.00	155	80	188
7	4	148	773	1382.89	-424.79	-0.80	2.91	160.35	90.00	155	80	188
7	4	148	774	1381.22	-420.62	-1.67	4.17	158.47	90.00	155	80	188
7	4	148	775	1381.38	-415.63	0.16	5.00	155.72	90.00	155	80	188
7	4	148	776	1380.13	-411.70	-1.24	3.93	153.18	90.00	155	80	188
7	4	148	777	1380.84	-408.54	0.70	3.15	147.41	90.00	155	80	188
7	4	148	778	1383.51	-405.91	2.67	2.63	151.27	90.00	155	80	188
7	4	148	779	1387.23	-403.57	3.72	2.34	156.00	90.00	155	80	188
7	4	148	780	1392.09	-400.84	4.87	2.73	156.33	90.00	155	80	188
7	4	148	781	1397.86	-397.70	5.76	3.14	155.65	90.00	151	77	188
7	4	148	782	1402.19	-394.07	4.33	3.63	155.98	90.00	151	77	188
7	4	148	783	1408.15	-388.70	5.96	5.37	150.71	90.00	151	77	188
7	4	148	784	1413.06	-381.88	4.91	6.82	150.39	90.00	151	77	188
7	4	148	785	1416.50	-373.88	3.44	8.00	153.30	90.00	151	77	188
7	4	148	786	1419.79	-365.88	3.29	8.00	154.78	90.00	151	77	188
7	4	148	787	1423.95	-358.42	4.16	7.45	158.57	90.00	151	77	188
7	4	148	788	1428.89	-350.42	4.95	8.00	161.22	90.00	151	77	188
7	4	148	789	1434.18	-342.42	5.29	8.00	163.45	90.00	151	77	188
7	4	148	790	1439.73	-335.82	5.54	6.60	164.62	90.00	151	77	188
7	4	148	791	1444.57	-331.10	4.84	4.72	167.59	90.00	151	77	188
7	4	148	792	1448.55	-326.46	3.98	4.65	164.53	90.00	151	77	188
7	4	148	793	1453.02	-323.39	4.47	3.06	163.86	90.00	151	77	188
7	4	148	794	1458.95	-321.76	5.94	1.63	160.58	90.00	151	77	188
7	4	148	795	1465.09	-320.34	6.14	1.42	158.20	90.00	151	77	188
7	4	148	796	1470.03	-317.21	4.94	3.13	162.87	90.00	151	77	188
7	4	148	797	1475.20	-314.64	5.16	2.57	158.63	90.00	151	77	188
7	4	148	798	1479.90	-313.59	4.71	1.04	164.03	90.00	151	77	188
7	4	148	799	1485.92	-314.36	6.02	-0.76	158.11	90.00	151	77	188
7	4	148	800	1490.31	-313.12	4.39	1.24	158.31	90.00	151	77	188
7	4	148	801	1493.90	-310.65	3.59	2.47	155.56	90.00	151	77	188
7	4	148	802	1499.17	-309.99	5.26	0.66	157.27	90.00	151	77	188
7	4	161	803	1500.00	-309.59	-3.55	0.40	160.60	90.00	151	77	188
7	4	148	804	1494.80	-309.96	-5.20	-0.36	165.62	90.00	151	77	188
7	4	148	805	1490.49	-309.06	-4.32	0.90	164.92	90.00	151	77	188
7	4	148	806	1484.28	-306.36	-6.21	2.69	170.57	90.00	151	77	188
7	4	148	807	1479.08	-302.80	-5.20	3.57	176.37	90.00	151	77	188
7	4	148	808	1472.51	-300.56	-6.57	2.24	181.60	90.00	151	77	188
7	4	148	809	1465.60	-298.46	-6.91	2.10	177.33	90.00	151	77	188
7	4	148	810	1459.89	-297.65	-5.71	0.81	177.65	90.00	151	77	188
7	4	148	811	1456.04	-296.82	-3.85	0.83	177.09	90.00	151	77	188
7	4	148	812	1453.30	-294.37	-2.73	2.45	178.87	90.00	151	77	188
7	4	148	813	1450.50	-291.39	-2.80	2.98	184.85	90.00	151	77	188
7	4	148	814	1446.68	-290.08	-3.82	1.31	190.74	90.00	151	77	188
7	4	148	815	1442.38	-286.93	-4.30	3.15	190.06	90.00	151	77	188
7	4	148	816	1439.39	-282.25	-2.99	4.67	193.49	90.00	151	77	188
7	4	148	817	1437.82	-277.13	-1.57	5.12	192.80	90.00	151	77	188
7	4	148	818	1435.13	-272.39	-2.69	4.75	187.08	90.00	151	77	188
7	4	148	819	1434.25	-266.04	-0.88	6.35	181.31	90.00	151	77	188
7	4	148	820	1431.68	-259.37	-2.57	6.67	179.27	90.00	151	77	188
7	4	148	821	1429.79	-252.64	-1.89	6.73	179.13	90.00	151	77	188
7	4	149	822	1428.48	-247.72	-1.30	4.91	177.40	90.00	151	77	188
7	4	149	823	1428.08	-244.28	-0.40	3.44	180.65	90.00	151	77	188
7	4	149	824	1428.70	-239.57	0.62	4.72	184.20	90.00	151	77	188
7	4	149	825	1431.19	-235.49	2.49	4.08	189.12	90.00	151	77	188
7	4	149	826	1434.76	-231.82	3.57	3.66	194.29	90.00	151	77	188
7	4	149	827	1439.62	-227.88	4.86	3.95	197.47	90.00	151	77	188
7	4	149	828	1443.90	-222.36	4.29	5.51	200.11	90.00	151	77	188
7	4	149	829	1446.69	-216.77	2.79	5.59	204.39	90.00	151	77	188
7	4	149	830	1448.38	-212.76	1.69	4.01	208.28	90.00	151	77	188
7	4	149	831	1450.58	-208.14	2.20	4.61	208.84	90.00	151	77	188
7	4	149	832	1451.83	-202.16	1.25	5.98	207.31	90.00	151	77	188
7	4	149	833	1453.71	-195.13	1.88	7.03	208.22	90.00	151	77	188
7	4	149	834	1456.87	-188.68	3.16	6.45	212.77	90.00	151	77	188
7	4	149	835	1458.31	-184.10	1.44	4.58	208.67	90.00	151	77	188
7	4	149	836	1459.13	-178.05	0.81	6.06	213.45	90.00	151	77	188
7	4	149	837	1461.29	-170.12	2.17	7.93	217.68	90.00	151	77	187
7	4	149	838	1461.97	-162.12	0.68	8.00	213.01	90.00	151	77	187
7	4	149	839	1460.66	-154.68	-1.31	7.44	211.84	90.00	151	77	187
7	4	149	840	1457.68	-146.68	-2.97	8.00	213.06	90.00	151	77	187
7	4	149	841	1455.96	-138.68	-1.72	8.00	209.70	90.00	151	77	187
7	4	149	842	1456.14	-131.77	0.18	6.91	214.35	90.00	151	77	187
7	4	149	843	1456.77	-126.07	0.64	5.70	219.40	90.00	151	77	187
7	4	149	844	1455.67	-118.64	-1.10	7.43	217.94	90.00	151	77	187
7	4	149	845	1454.52	-112.26	-1.15	6.38	214.77	90.00	151	77	187
7	4	149	846	1453.48	-106.99	-1.04	5.27	214.00	90.00	151	77	187
7	4	149	847	1452.89	-102.95	-0.59	4.04	213.54	90.00	151	77	187
7	4	149	848	1452.27	-99.60	-0.62	3.34	210.23	90.00	151	77	187
7	4	149	849	1452.38	-94.60	0.11	5.00	215.50	90.00	151	77	187
7	4	149	850	1453.33	-89.81	0.95	4.79	212.27	90.00	151	77	187
7	4	149	851	1454.85	-84.70	1.52	5.11	210.59	90.00	151	77	187
7	4	149	852	1454.55	-77.70	-0.30	7.00	212.86	90.00	151	77	187
7	4	149	853	1453.21	-69.70	-1.34	8.00	208.09	90.00	151	77	187
7	4	149	854	1453.55	-61.70	0.35	8.00	204.41	90.00	151	77	187
7	4	149	855	1454.82	-53.70	1.27	8.00	199.23	90.00	151	77	187
7	4	149	856	1458.00	-45.70	3.18	8.00	195.20	90.00	151	77	187
7	4	149	857	1461.84	-37.70	3.83	8.00	192.18	90.00	151	77	187
7	4	149	858	1466.15	-29.70	4.32	8.00	194.30	90.00	151	77	187
7	4	149	859	1469.02	-23.28	2.86	6.42	192.10	90.00	151	77	187
7	4	149	860	1470.28	-17.32	1.26	5.95	195.11	90.00	151	77	187
7	4	149	861	1473.30	-12.56	3.02	4.76	200.07	90.00	151	77	187
7	4	149	862	1475.80	-7.58	2.50	4.98	195.83	90.00	151	77	187
7	4	149	863	1477.40	-3.49	1.60	4.09	201.56	90.00	151	77	187
7	4	150	864	1478.23	1.19	0.82	4.68	197.22	90.00	151	77	187
7	4	150	865	1480.69	6.13	2.46	4.94	193.01	90.00	151	77	187
7	4	150	866	1481.87	11.17	1.19	5.04	193.78	90.00	151	77	187
7	4	150	867	1481.15	17.48	-0.72	6.31	195.29	90.00	151	77	187
7	4	150	868	1479.73	24.07	-1.42	6.59	189.68	90.00	151	77	187
7	4	150	869	1476.66	31.18	-3.07	7.10	195.33	90.00	151	77	187
7	4	150	870	1474.10	39.18	-2.56	8.00	195.39	90.00	151	77	187
7	4	150	871	1473.19	46.51	-0.91	7.34	191.61	90.00	151	77	187
7	4	150	872	1470.30	52.25	-2.89	5.74	187.46	90.00	151	77	187
7	4	150	873	1466.99	57.94	-3.31	5.69	189.02	90.00	151	77	187
7	4	150	874	1463.43	62.50	-3.56	4.57	188.89	90.00	151	77	187
7	4	150	875	1461.38	68.70	-2.05	6.20	183.81	90.00	151	77	187
7	4	150	876	1460.27	74.50	-1.11	5.80	179.78	90.00	151	77	187
7	4	150	877	1458.05	81.74	-2.22	7.23	183.66	90.00	151	77	187
7	4	150	878	1456.37	89.74	-1.68	8.00	183.48	90.00	151	77	187
7	4	150	879	1454.27	96.62	-2.10	6.89	178.11	90.00	151	77	187
7	4	150	880	1451.29	103.14	-2.98	6.52	180.49	90.00	151	77	187
7	4	150	881	1448.18	109.14	-3.11	6.00	180.23	90.00	151	77	187
7	4	150	882	1446.94	115.56	-1.25	6.42	185.32	90.00	151	77	187
7	4	150	883	1445.80	123.56	-1.14	8.00	180.32	90.00	151	77	187
7	4	150	884	1443.09	130.02	-2.71	6.46	175.93	90.00	151	77	187
7	4	150	885	1438.95	137.97	-4.14	7.95	171.83	90.00	151	77	187
7	4	150	886	1433.28	145.87	-5.67	7.90	172.90	90.00	151	77	187
7	4	150	887	1429.37	153.87	-3.91	8.00	172.98	90.00	151	77	187
7	4	150	888	1426.60	161.87	-2.78	8.00	173.95	90.00	151	77	187
7	4	150	889	1423.87	169.87	-2.72	8.00	169.35	90.00	151	77	187
7	4	150	890	1420.13	177.25	-3.74	7.38	171.04	90.00	151	77	187
7	4	150	891	1417.76	183.42	-2.38	6.16	170.67	90.00	151	77	187
7	4	150	892	1413.62	189.58	-4.14	6.17	167.40	90.00	151	77	187
7	4	150	893	1410.80	196.89	-2.83	7.31	173.04	90.00	151	77	187
7	4	150	894	1408.34	204.60	-2.45	7.71	175.00	90.00	151	77	187
7	4	150	895	1406.79	210.33	-1.55	5.73	171.94	90.00	151	77	187
7	4	150	896	1404.06	218.01	-2.73	7.68	166.54	90.00	151	77	187
7	4	150	897	1401.79	226.01	-2.27	8.00	163.17	90.00	151	77	187
7	4	150	898	1400.18	233.68	-1.62	7.67	160.77	90.00	151	77	187
7	4	150	899	1398.11	240.73	-2.07	7.05	161.92	90.00	151	77	187
9	4	266	0	-212.17	353.46	1.27	-1.18	39.99	90.00	100	96	198
9	4	266	1	-209.87	354.26	2.30	0.79	40.63	90.00	100	96	198
9	4	266	2	-206.32	356.30	3.55	2.04	42.85	90.00	100	96	198
9	4	266	3	-203.03	358.30	3.29	2.01	42.46	90.00	100	96	198
9	4	266	4	-201.53	360.87	1.50	2.57	37.51	90.00	100	96	198
9	4	266	5	-201.61	361.54	-0.08	0.67	36.29	90.00	100	96	198
9	4	266	6	-200.53	363.62	1.08	2.08	30.42	90.00	100	96	198
9	4	266	7	-200.94	366.82	-0.41	3.20	25.36	90.00	100	96	198
9	4	266	8	-202.36	371.67	-1.42	4.85	26.33	90.00	100	96	198
9	4	266	9	-205.36	377.28	-3.01	5.61	30.59	90.00	100	96	198
9	4	266	10	-209.23	382.61	-3.87	5.32	29.96	90.00	100	96	198
9	4	266	11	-212.52	389.53	-3.29	6.93	29.57	90.00	100	96	198
9	4	266	12	-214.01	395.73	-1.49	6.19	33.54	90.00	100	96	198
